f1,f2,f3,f4,f5,f6,f7,f8
163499.0,76.0,156.0,10.0,992.0,136.0,1248.0,0.475
166901.0,144.0,136.0,7.0,1030.0,138.0,1283.0,0.2857142857142857
169374.0,259.0,159.0,11.0,1076.0,143.0,1354.0,0.5
163922.0,269.0,156.0,10.0,1169.0,135.0,1288.0,0.5
173591.0,171.0,159.0,13.0,915.0,161.0,1396.0,0.5384615384615384
162662.0,278.0,128.0,8.0,1236.0,139.0,1266.0,0.375
169735.0,137.0,137.0,10.0,885.0,139.0,1415.0,0.475
176630.0,120.0,141.0,12.0,899.0,132.0,1394.0,0.5416666666666667
162640.0,190.0,159.0,12.0,1126.0,150.0,1227.0,0.5416666666666667
162840.0,215.0,163.0,10.0,1106.0,151.0,1279.0,0.42500000000000004
169701.0,127.0,158.0,12.0,905.0,123.0,1395.0,0.4375
177492.0,92.0,164.0,13.0,917.0,111.0,1345.0,0.5
170531.0,142.0,162.0,12.0,982.0,138.0,1322.0,0.5208333333333333
165114.0,46.0,166.0,9.0,1096.0,137.0,1098.0,0.41666666666666663
166068.0,177.0,144.0,9.0,1083.0,163.0,1219.0,0.4722222222222222
154962.0,137.0,166.0,10.0,1016.0,154.0,1257.0,0.55
168739.0,327.0,166.0,11.0,1287.0,155.0,1220.0,0.4545454545454546
161698.0,207.0,167.0,10.0,1097.0,163.0,1278.0,0.475
170418.0,231.0,161.0,13.0,999.0,152.0,1414.0,0.5576923076923077
159043.0,211.0,156.0,12.0,999.0,167.0,1339.0,0.5
168743.0,245.0,154.0,10.0,1172.0,162.0,1253.0,0.42500000000000004
154592.0,70.0,148.0,9.0,919.0,136.0,1308.0,0.4444444444444444
166883.0,273.0,157.0,12.0,1118.0,178.0,1313.0,0.5
166771.0,166.0,143.0,10.0,981.0,134.0,1355.0,0.525
185729.0,159.0,164.0,15.0,977.0,128.0,1377.0,0.5166666666666666
164027.0,220.0,145.0,9.0,1183.0,139.0,1196.0,0.36111111111111116
164806.0,202.0,140.0,9.0,1025.0,165.0,1322.0,0.4444444444444444
152639.0,230.0,163.0,11.0,1189.0,171.0,1190.0,0.5
151787.0,204.0,133.0,8.0,1131.0,144.0,1259.0,0.4375
170373.0,151.0,155.0,12.0,916.0,159.0,1397.0,0.5416666666666667
176561.0,371.0,153.0,11.0,1196.0,157.0,1323.0,0.5
178226.0,163.0,137.0,13.0,1027.0,145.0,1296.0,0.5384615384615384
181191.0,343.0,158.0,13.0,1076.0,149.0,1441.0,0.5769230769230769
168964.0,189.0,153.0,13.0,1011.0,113.0,1392.0,0.5
166195.0,273.0,161.0,9.0,1004.0,120.0,1426.0,0.38888888888888884
165149.0,259.0,170.0,9.0,1059.0,101.0,1394.0,0.4444444444444444
171132.0,194.0,164.0,11.0,966.0,102.0,1428.0,0.5454545454545454
175512.0,258.0,170.0,12.0,1072.0,142.0,1343.0,0.5
168969.0,164.0,160.0,8.0,1071.0,148.0,1275.0,0.40625
173711.0,190.0,145.0,14.0,1078.0,118.0,1350.0,0.5
162407.0,155.0,153.0,9.0,1049.0,126.0,1311.0,0.4444444444444444
168464.0,282.0,164.0,10.0,1295.0,152.0,1159.0,0.42500000000000004
170486.0,133.0,161.0,12.0,912.0,140.0,1381.0,0.5416666666666667
160391.0,123.0,154.0,10.0,886.0,156.0,1386.0,0.475
150047.0,137.0,147.0,9.0,937.0,148.0,1372.0,0.4444444444444444
175410.0,280.0,164.0,11.0,1260.0,130.0,1231.0,0.4772727272727273
175501.0,220.0,161.0,11.0,961.0,174.0,1402.0,0.4772727272727273
166909.0,99.0,153.0,12.0,868.0,126.0,1378.0,0.47916666666666663
176127.0,131.0,163.0,10.0,835.0,175.0,1455.0,0.475
164491.0,110.0,163.0,9.0,855.0,161.0,1377.0,0.41666666666666663
155967.0,166.0,161.0,11.0,968.0,118.0,1393.0,0.4545454545454546
178051.0,235.0,165.0,15.0,1054.0,111.0,1408.0,0.55
173623.0,339.0,161.0,12.0,1202.0,179.0,1307.0,0.5208333333333333
170711.0,295.0,164.0,8.0,1158.0,144.0,1313.0,0.4375
158899.0,222.0,164.0,9.0,993.0,162.0,1395.0,0.5
160616.0,255.0,159.0,9.0,992.0,141.0,1422.0,0.5
166967.0,176.0,159.0,14.0,952.0,127.0,1374.0,0.5714285714285714
175268.0,262.0,164.0,12.0,1039.0,147.0,1395.0,0.5416666666666667
171195.0,289.0,160.0,8.0,1205.0,158.0,1288.0,0.4375
181130.0,199.0,158.0,14.0,1196.0,111.0,1204.0,0.4642857142857143
169302.0,302.0,163.0,12.0,1093.0,152.0,1390.0,0.5208333333333333
166292.0,97.0,158.0,12.0,963.0,137.0,1283.0,0.5
161144.0,114.0,140.0,9.0,1056.0,107.0,1244.0,0.4444444444444444
159363.0,73.0,126.0,7.0,1017.0,115.0,1234.0,0.2857142857142857
169807.0,184.0,152.0,12.0,1163.0,122.0,1215.0,0.5
164888.0,102.0,155.0,11.0,988.0,145.0,1264.0,0.5454545454545454
162706.0,91.0,141.0,7.0,952.0,151.0,1294.0,0.3928571428571429
168039.0,116.0,159.0,10.0,989.0,182.0,1243.0,0.475
164810.0,30.0,128.0,9.0,814.0,174.0,1320.0,0.4722222222222222
173667.0,26.0,145.0,13.0,796.0,122.0,1374.0,0.6346153846153846
161057.0,174.0,159.0,11.0,935.0,168.0,1361.0,0.4772727272727273
162064.0,158.0,170.0,10.0,1050.0,165.0,1261.0,0.55
151859.0,101.0,131.0,8.0,882.0,184.0,1360.0,0.40625
171992.0,51.0,154.0,13.0,775.0,139.0,1414.0,0.5769230769230769
166226.0,221.0,155.0,12.0,962.0,134.0,1449.0,0.5208333333333333
162803.0,314.0,158.0,10.0,1209.0,166.0,1262.0,0.525
168597.0,283.0,158.0,11.0,1085.0,160.0,1337.0,0.5
163963.0,274.0,161.0,11.0,1000.0,176.0,1393.0,0.5227272727272727
167661.0,252.0,138.0,11.0,1009.0,205.0,1338.0,0.5227272727272727
167067.0,148.0,154.0,12.0,721.0,121.0,1554.0,0.5625
174381.0,244.0,140.0,12.0,1005.0,114.0,1419.0,0.5416666666666667
172582.0,145.0,136.0,11.0,1227.0,127.0,1105.0,0.40909090909090906
169166.0,175.0,158.0,12.0,1063.0,149.0,1280.0,0.5208333333333333
171802.0,411.0,142.0,11.0,1216.0,150.0,1408.0,0.5227272727272727
179124.0,129.0,161.0,12.0,1032.0,110.0,1280.0,0.5
178475.0,194.0,163.0,11.0,959.0,144.0,1393.0,0.5
159677.0,291.0,161.0,11.0,992.0,143.0,1465.0,0.5227272727272727
178570.0,72.0,132.0,13.0,907.0,120.0,1335.0,0.5384615384615384
166776.0,350.0,156.0,12.0,1016.0,135.0,1497.0,0.5208333333333333
167134.0,124.0,171.0,10.0,984.0,136.0,1317.0,0.4
164839.0,130.0,164.0,10.0,942.0,167.0,1361.0,0.4
173823.0,135.0,170.0,12.0,942.0,116.0,1384.0,0.47916666666666663
164621.0,252.0,167.0,10.0,1094.0,125.0,1342.0,0.5
164549.0,304.0,175.0,8.0,1306.0,157.0,1213.0,0.375
161975.0,344.0,156.0,9.0,1222.0,146.0,1303.0,0.38888888888888884
162452.0,126.0,137.0,11.0,994.0,188.0,1253.0,0.5
173124.0,232.0,148.0,10.0,1086.0,142.0,1349.0,0.375
169876.0,292.0,135.0,8.0,1094.0,160.0,1362.0,0.40625
168751.0,176.0,141.0,11.0,981.0,111.0,1387.0,0.4772727272727273
170808.0,200.0,161.0,12.0,1091.0,129.0,1293.0,0.47916666666666663
186799.0,318.0,151.0,13.0,1133.0,146.0,1342.0,0.5384615384615384
173959.0,95.0,167.0,9.0,826.0,159.0,1416.0,0.41666666666666663
190369.0,228.0,165.0,14.0,1123.0,117.0,1320.0,0.5535714285714286
174915.0,238.0,159.0,12.0,1084.0,152.0,1311.0,0.5208333333333333
168418.0,274.0,154.0,9.0,1100.0,194.0,1302.0,0.4722222222222222
169212.0,373.0,156.0,10.0,1116.0,172.0,1413.0,0.5
170925.0,298.0,166.0,9.0,1165.0,181.0,1284.0,0.41666666666666663
172288.0,200.0,166.0,10.0,1052.0,145.0,1319.0,0.44999999999999996
168428.0,123.0,170.0,10.0,879.0,104.0,1430.0,0.5
183230.0,289.0,157.0,13.0,1080.0,132.0,1397.0,0.5192307692307692
174785.0,273.0,163.0,11.0,1106.0,161.0,1331.0,0.5
183153.0,285.0,154.0,11.0,1204.0,135.0,1294.0,0.40909090909090906
181591.0,216.0,160.0,9.0,1045.0,150.0,1356.0,0.38888888888888884
146968.0,152.0,161.0,10.0,952.0,161.0,1379.0,0.525
179381.0,150.0,156.0,12.0,976.0,125.0,1390.0,0.5208333333333333
171184.0,379.0,168.0,10.0,1131.0,158.0,1407.0,0.475
161907.0,96.0,157.0,11.0,906.0,157.0,1322.0,0.4545454545454546
159526.0,304.0,172.0,11.0,928.0,164.0,1522.0,0.5681818181818181
181163.0,374.0,175.0,12.0,1161.0,195.0,1361.0,0.5416666666666667
178417.0,233.0,162.0,12.0,999.0,144.0,1380.0,0.5625
169701.0,144.0,134.0,9.0,1111.0,109.0,1244.0,0.33333333333333337
167464.0,145.0,155.0,10.0,1092.0,150.0,1203.0,0.5
166013.0,134.0,115.0,12.0,947.0,145.0,1329.0,0.47916666666666663
154318.0,131.0,153.0,9.0,889.0,169.0,1383.0,0.4444444444444444
157045.0,108.0,130.0,10.0,837.0,163.0,1388.0,0.475
159122.0,125.0,134.0,9.0,920.0,127.0,1350.0,0.36111111111111116
174426.0,141.0,128.0,13.0,921.0,121.0,1383.0,0.5576923076923077
177159.0,301.0,164.0,12.0,1206.0,150.0,1252.0,0.5416666666666667
175147.0,287.0,159.0,11.0,1107.0,143.0,1382.0,0.36363636363636365
173582.0,228.0,159.0,10.0,1160.0,129.0,1291.0,0.42500000000000004
170244.0,357.0,133.0,11.0,1098.0,170.0,1401.0,0.5227272727272727
160875.0,128.0,133.0,10.0,1008.0,155.0,1289.0,0.475
150617.0,136.0,162.0,10.0,961.0,135.0,1368.0,0.525
164254.0,179.0,168.0,11.0,1031.0,119.0,1369.0,0.5681818181818181
175026.0,48.0,140.0,12.0,1009.0,93.0,1206.0,0.45833333333333337
161854.0,239.0,117.0,10.0,951.0,161.0,1419.0,0.475
163238.0,174.0,158.0,9.0,998.0,173.0,1302.0,0.33333333333333337
167424.0,298.0,129.0,12.0,908.0,150.0,1548.0,0.5625
173696.0,380.0,172.0,11.0,1371.0,169.0,1199.0,0.43181818181818177
153602.0,215.0,157.0,11.0,984.0,132.0,1401.0,0.4545454545454546
178885.0,146.0,169.0,12.0,1027.0,164.0,1289.0,0.45833333333333337
179429.0,326.0,168.0,12.0,989.0,139.0,1503.0,0.5416666666666667
165305.0,290.0,162.0,9.0,1084.0,186.0,1356.0,0.41666666666666663
180430.0,151.0,157.0,15.0,940.0,116.0,1409.0,0.6
166516.0,271.0,157.0,13.0,1041.0,141.0,1388.0,0.5
175253.0,273.0,165.0,11.0,1055.0,133.0,1381.0,0.5681818181818181
168817.0,259.0,137.0,11.0,987.0,155.0,1435.0,0.5454545454545454
177336.0,154.0,166.0,15.0,986.0,174.0,1346.0,0.5666666666666667
175132.0,285.0,166.0,13.0,1137.0,103.0,1378.0,0.4807692307692307
170405.0,335.0,178.0,13.0,1040.0,145.0,1479.0,0.5384615384615384
180831.0,297.0,161.0,13.0,1134.0,155.0,1354.0,0.5576923076923077
168067.0,192.0,173.0,11.0,868.0,164.0,1435.0,0.5
167859.0,272.0,141.0,9.0,1126.0,137.0,1343.0,0.38888888888888884
154083.0,103.0,142.0,8.0,872.0,142.0,1383.0,0.375
151135.0,222.0,145.0,9.0,1005.0,155.0,1390.0,0.41666666666666663
154936.0,135.0,159.0,11.0,926.0,189.0,1312.0,0.4772727272727273
145939.0,90.0,149.0,11.0,809.0,170.0,1392.0,0.5
158983.0,267.0,162.0,8.0,1129.0,152.0,1318.0,0.40625
157739.0,183.0,88.0,8.0,1034.0,177.0,1319.0,0.375
169311.0,259.0,154.0,11.0,1134.0,138.0,1305.0,0.4772727272727273
181482.0,83.0,145.0,16.0,782.0,94.0,1487.0,0.609375
163447.0,245.0,155.0,10.0,1166.0,171.0,1250.0,0.475
154597.0,176.0,156.0,10.0,852.0,182.0,1422.0,0.525
161361.0,102.0,113.0,9.0,984.0,167.0,1239.0,0.5
182679.0,173.0,156.0,14.0,1082.0,124.0,1247.0,0.5535714285714286
164531.0,136.0,160.0,11.0,890.0,129.0,1424.0,0.5227272727272727
153483.0,169.0,161.0,8.0,1015.0,155.0,1336.0,0.40625
160078.0,113.0,133.0,9.0,847.0,149.0,1417.0,0.4444444444444444
166280.0,99.0,160.0,11.0,919.0,123.0,1369.0,0.4772727272727273
166872.0,219.0,138.0,9.0,937.0,120.0,1473.0,0.4444444444444444
178662.0,204.0,162.0,13.0,1100.0,165.0,1279.0,0.40384615384615385
169879.0,135.0,160.0,12.0,1000.0,157.0,1290.0,0.47916666666666663
156269.0,81.0,142.0,13.0,690.0,168.0,1498.0,0.5192307692307692
166846.0,301.0,139.0,9.0,1282.0,166.0,1182.0,0.33333333333333337
173550.0,307.0,164.0,12.0,1314.0,128.0,1211.0,0.5416666666666667
188055.0,138.0,169.0,14.0,906.0,128.0,1417.0,0.5714285714285714
163339.0,144.0,156.0,13.0,964.0,162.0,1341.0,0.5384615384615384
176124.0,35.0,162.0,13.0,716.0,136.0,1482.0,0.6153846153846154
179051.0,41.0,159.0,11.0,1084.0,127.0,1155.0,0.4545454545454546
170239.0,112.0,168.0,10.0,922.0,142.0,1348.0,0.475
168796.0,320.0,164.0,11.0,1122.0,150.0,1362.0,0.4545454545454546
171716.0,122.0,163.0,13.0,948.0,164.0,1349.0,0.5576923076923077
159804.0,93.0,162.0,9.0,906.0,134.0,1369.0,0.4722222222222222
172818.0,181.0,165.0,9.0,1117.0,123.0,1259.0,0.3055555555555556
173425.0,274.0,163.0,15.0,1010.0,133.0,1450.0,0.5833333333333333
170202.0,363.0,161.0,11.0,1142.0,151.0,1367.0,0.5
174663.0,109.0,155.0,12.0,949.0,116.0,1344.0,0.5208333333333333
173895.0,262.0,155.0,13.0,1066.0,112.0,1411.0,0.5384615384615384
158658.0,262.0,163.0,9.0,1088.0,148.0,1352.0,0.38888888888888884
167068.0,150.0,139.0,9.0,1005.0,161.0,1284.0,0.41666666666666663
169926.0,69.0,133.0,11.0,850.0,162.0,1345.0,0.5
178702.0,45.0,163.0,13.0,731.0,125.0,1446.0,0.5769230769230769
167079.0,140.0,175.0,12.0,985.0,126.0,1343.0,0.5416666666666667
176181.0,297.0,159.0,15.0,1043.0,119.0,1440.0,0.6
184928.0,153.0,169.0,14.0,920.0,121.0,1427.0,0.5535714285714286
174934.0,84.0,160.0,10.0,864.0,149.0,1357.0,0.475
178161.0,349.0,158.0,13.0,1148.0,157.0,1382.0,0.5769230769230769
163507.0,215.0,166.0,10.0,1130.0,178.0,1258.0,0.35
169180.0,98.0,147.0,12.0,943.0,111.0,1323.0,0.4375
176572.0,285.0,161.0,10.0,1138.0,139.0,1338.0,0.44999999999999996
159075.0,31.0,141.0,10.0,871.0,145.0,1306.0,0.44999999999999996
158817.0,58.0,156.0,10.0,713.0,131.0,1494.0,0.525
162971.0,305.0,169.0,12.0,989.0,145.0,1485.0,0.6041666666666667
155317.0,304.0,141.0,9.0,1139.0,135.0,1361.0,0.4444444444444444
174736.0,214.0,169.0,15.0,974.0,141.0,1400.0,0.55
173133.0,182.0,142.0,14.0,826.0,111.0,1513.0,0.5714285714285714
167961.0,214.0,160.0,12.0,1230.0,140.0,1194.0,0.47916666666666663
173542.0,319.0,163.0,11.0,1101.0,136.0,1377.0,0.5
161297.0,244.0,163.0,11.0,1015.0,141.0,1401.0,0.5227272727272727
163296.0,169.0,162.0,10.0,847.0,171.0,1433.0,0.55
175849.0,183.0,171.0,14.0,827.0,172.0,1455.0,0.5535714285714286
168441.0,123.0,156.0,12.0,844.0,137.0,1426.0,0.5
155248.0,188.0,142.0,9.0,959.0,160.0,1357.0,0.4444444444444444
167404.0,256.0,142.0,11.0,1063.0,148.0,1333.0,0.5
162242.0,235.0,152.0,10.0,1135.0,153.0,1274.0,0.5
170687.0,313.0,161.0,9.0,1058.0,160.0,1411.0,0.4444444444444444
161252.0,339.0,160.0,9.0,1250.0,166.0,1257.0,0.4444444444444444
175760.0,214.0,157.0,13.0,1007.0,119.0,1374.0,0.5384615384615384
165494.0,41.0,145.0,10.0,765.0,158.0,1387.0,0.525
163197.0,102.0,157.0,11.0,934.0,143.0,1328.0,0.5
163395.0,20.0,157.0,13.0,719.0,155.0,1406.0,0.5769230769230769
161981.0,31.0,134.0,12.0,915.0,142.0,1267.0,0.39583333333333337
161778.0,168.0,159.0,15.0,973.0,139.0,1386.0,0.5833333333333333
177130.0,298.0,161.0,15.0,1018.0,155.0,1437.0,0.5666666666666667
171376.0,228.0,141.0,9.0,988.0,159.0,1409.0,0.4722222222222222
155746.0,134.0,168.0,9.0,956.0,190.0,1279.0,0.4722222222222222
170555.0,237.0,158.0,11.0,922.0,150.0,1436.0,0.5227272727272727
172389.0,249.0,158.0,12.0,996.0,167.0,1375.0,0.5625
161464.0,163.0,131.0,9.0,1111.0,150.0,1215.0,0.41666666666666663
180398.0,335.0,161.0,12.0,1211.0,116.0,1347.0,0.47916666666666663
177165.0,365.0,157.0,12.0,1279.0,143.0,1296.0,0.5208333333333333
166935.0,258.0,147.0,10.0,1173.0,196.0,1236.0,0.4
178939.0,345.0,164.0,14.0,1177.0,173.0,1312.0,0.5178571428571428
170867.0,94.0,160.0,10.0,1129.0,150.0,1138.0,0.42500000000000004
159965.0,250.0,157.0,8.0,1147.0,173.0,1284.0,0.40625
163840.0,105.0,133.0,13.0,904.0,96.0,1409.0,0.5384615384615384
161609.0,138.0,164.0,11.0,1038.0,141.0,1314.0,0.4545454545454546
156219.0,52.0,122.0,12.0,739.0,131.0,1493.0,0.5208333333333333
168464.0,268.0,175.0,9.0,1127.0,177.0,1299.0,0.41666666666666663
172759.0,201.0,152.0,12.0,1040.0,151.0,1319.0,0.5
167509.0,103.0,159.0,11.0,960.0,115.0,1323.0,0.4545454545454546
176947.0,320.0,139.0,11.0,1179.0,160.0,1316.0,0.5
175906.0,183.0,140.0,11.0,983.0,160.0,1333.0,0.5227272727272727
165068.0,194.0,140.0,9.0,984.0,165.0,1327.0,0.4444444444444444
170878.0,136.0,134.0,12.0,986.0,130.0,1338.0,0.5
185999.0,191.0,174.0,15.0,974.0,135.0,1373.0,0.5666666666666667
161548.0,146.0,157.0,10.0,881.0,172.0,1384.0,0.525
173276.0,370.0,173.0,10.0,1109.0,127.0,1455.0,0.4
171959.0,348.0,169.0,9.0,1166.0,142.0,1405.0,0.4444444444444444
164514.0,214.0,136.0,9.0,951.0,141.0,1441.0,0.5
166562.0,226.0,163.0,10.0,996.0,143.0,1405.0,0.5
163436.0,218.0,133.0,9.0,1045.0,136.0,1361.0,0.4444444444444444
183566.0,151.0,162.0,13.0,994.0,123.0,1347.0,0.5576923076923077
177314.0,158.0,146.0,10.0,1142.0,138.0,1174.0,0.44999999999999996
176741.0,106.0,155.0,12.0,1109.0,156.0,1132.0,0.47916666666666663
173402.0,240.0,164.0,13.0,1082.0,156.0,1276.0,0.5384615384615384
169116.0,116.0,152.0,11.0,905.0,118.0,1388.0,0.5227272727272727
174939.0,373.0,157.0,11.0,1238.0,157.0,1313.0,0.5
164423.0,240.0,135.0,11.0,1133.0,170.0,1257.0,0.4545454545454546
162774.0,220.0,156.0,11.0,948.0,175.0,1392.0,0.5227272727272727
166731.0,281.0,158.0,12.0,1152.0,154.0,1293.0,0.5208333333333333
157779.0,287.0,141.0,10.0,1049.0,163.0,1410.0,0.475
160610.0,271.0,157.0,10.0,1080.0,129.0,1397.0,0.44999999999999996
168380.0,262.0,166.0,11.0,1145.0,111.0,1340.0,0.4545454545454546
160015.0,98.0,162.0,9.0,947.0,170.0,1278.0,0.33333333333333337
152353.0,235.0,158.0,11.0,959.0,154.0,1437.0,0.40909090909090906
167822.0,182.0,154.0,12.0,1010.0,106.0,1369.0,0.47916666666666663
161052.0,32.0,125.0,8.0,877.0,150.0,1278.0,0.28125
161931.0,65.0,157.0,11.0,902.0,140.0,1310.0,0.5
172450.0,347.0,160.0,11.0,1063.0,140.0,1477.0,0.5
171735.0,133.0,167.0,12.0,1056.0,146.0,1245.0,0.5
168175.0,248.0,149.0,9.0,1029.0,145.0,1397.0,0.38888888888888884
170683.0,254.0,168.0,11.0,1151.0,147.0,1299.0,0.43181818181818177
153546.0,287.0,136.0,8.0,1235.0,159.0,1239.0,0.46875
165352.0,155.0,164.0,12.0,937.0,126.0,1405.0,0.5208333333333333
163107.0,241.0,142.0,12.0,1044.0,123.0,1418.0,0.5625
178784.0,245.0,158.0,11.0,1108.0,121.0,1322.0,0.5
165892.0,182.0,161.0,9.0,1059.0,144.0,1323.0,0.4722222222222222
174698.0,293.0,164.0,13.0,1088.0,148.0,1372.0,0.5576923076923077
176839.0,131.0,159.0,13.0,785.0,100.0,1556.0,0.6153846153846154
161719.0,216.0,154.0,10.0,1039.0,127.0,1364.0,0.475
172445.0,282.0,167.0,12.0,1102.0,148.0,1338.0,0.5208333333333333
147470.0,191.0,161.0,10.0,953.0,154.0,1409.0,0.525
168486.0,250.0,127.0,12.0,1052.0,153.0,1371.0,0.5416666666666667
170631.0,120.0,157.0,14.0,902.0,107.0,1393.0,0.5535714285714286
161392.0,238.0,159.0,11.0,1039.0,145.0,1403.0,0.5
178656.0,246.0,172.0,13.0,1110.0,124.0,1323.0,0.5576923076923077
168316.0,141.0,160.0,11.0,891.0,131.0,1400.0,0.5227272727272727
180655.0,222.0,152.0,14.0,1023.0,156.0,1369.0,0.5892857142857143
169023.0,523.0,163.0,10.0,1361.0,169.0,1345.0,0.475
159810.0,417.0,137.0,8.0,1089.0,164.0,1469.0,0.5
181267.0,245.0,172.0,15.0,1109.0,137.0,1310.0,0.5666666666666667
167263.0,250.0,175.0,10.0,1022.0,142.0,1386.0,0.525
161259.0,382.0,166.0,9.0,1230.0,155.0,1334.0,0.4444444444444444
147860.0,229.0,166.0,9.0,1252.0,158.0,1143.0,0.5
154398.0,216.0,164.0,9.0,1075.0,157.0,1295.0,0.5
158343.0,185.0,151.0,11.0,932.0,147.0,1396.0,0.5
159380.0,150.0,147.0,13.0,936.0,120.0,1372.0,0.5384615384615384
178279.0,202.0,164.0,12.0,967.0,128.0,1400.0,0.5416666666666667
157463.0,108.0,157.0,9.0,918.0,119.0,1355.0,0.38888888888888884
154002.0,46.0,157.0,9.0,812.0,142.0,1368.0,0.4444444444444444
155894.0,55.0,157.0,11.0,862.0,143.0,1329.0,0.4772727272727273
152258.0,98.0,134.0,9.0,922.0,126.0,1354.0,0.4444444444444444
164372.0,155.0,157.0,9.0,1014.0,142.0,1330.0,0.4444444444444444
177190.0,357.0,163.0,9.0,1346.0,164.0,1216.0,0.36111111111111116
167064.0,164.0,136.0,11.0,917.0,163.0,1425.0,0.5454545454545454
180656.0,159.0,170.0,13.0,1019.0,164.0,1322.0,0.42307692307692313
176979.0,499.0,175.0,11.0,1167.0,132.0,1529.0,0.43181818181818177
173508.0,201.0,165.0,11.0,1008.0,161.0,1346.0,0.40909090909090906
177403.0,180.0,162.0,13.0,984.0,149.0,1344.0,0.4807692307692307
160124.0,133.0,152.0,10.0,833.0,178.0,1434.0,0.42500000000000004
161429.0,58.0,140.0,11.0,843.0,136.0,1362.0,0.4545454545454546
186801.0,161.0,156.0,14.0,983.0,124.0,1360.0,0.5535714285714286
162839.0,239.0,169.0,8.0,1232.0,181.0,1138.0,0.375
180580.0,300.0,163.0,13.0,1225.0,129.0,1289.0,0.5
167177.0,260.0,162.0,11.0,950.0,128.0,1469.0,0.5454545454545454
172309.0,376.0,172.0,12.0,1331.0,121.0,1270.0,0.45833333333333337
174870.0,252.0,158.0,13.0,1127.0,154.0,1315.0,0.5384615384615384
178468.0,248.0,169.0,14.0,1051.0,142.0,1388.0,0.5714285714285714
159093.0,217.0,166.0,10.0,1119.0,154.0,1285.0,0.5
176011.0,322.0,169.0,13.0,1107.0,133.0,1409.0,0.46153846153846156
176640.0,306.0,160.0,12.0,1111.0,154.0,1375.0,0.5625
175291.0,200.0,175.0,10.0,1029.0,149.0,1332.0,0.42500000000000004
157201.0,151.0,131.0,8.0,1117.0,158.0,1193.0,0.46875
165748.0,165.0,155.0,11.0,976.0,148.0,1353.0,0.4545454545454546
159792.0,223.0,160.0,10.0,1102.0,127.0,1344.0,0.44999999999999996
164401.0,365.0,143.0,10.0,1142.0,130.0,1412.0,0.44999999999999996
175775.0,427.0,146.0,14.0,1173.0,151.0,1405.0,0.625
174281.0,87.0,172.0,11.0,943.0,139.0,1300.0,0.4772727272727273
168823.0,109.0,139.0,11.0,1060.0,162.0,1209.0,0.43181818181818177
167183.0,229.0,162.0,10.0,1147.0,161.0,1255.0,0.44999999999999996
176748.0,190.0,156.0,13.0,1012.0,164.0,1308.0,0.5
178528.0,198.0,170.0,15.0,1087.0,113.0,1325.0,0.5833333333333333
163872.0,196.0,158.0,10.0,1020.0,142.0,1342.0,0.5
167673.0,208.0,150.0,13.0,1002.0,153.0,1357.0,0.5769230769230769
165213.0,107.0,132.0,11.0,832.0,170.0,1396.0,0.43181818181818177
174484.0,103.0,161.0,15.0,760.0,151.0,1471.0,0.6166666666666667
178990.0,191.0,154.0,16.0,857.0,139.0,1481.0,0.59375
170461.0,246.0,133.0,9.0,1257.0,158.0,1157.0,0.38888888888888884
162362.0,225.0,131.0,8.0,988.0,188.0,1367.0,0.375
159191.0,163.0,135.0,11.0,914.0,132.0,1421.0,0.4772727272727273
177908.0,229.0,162.0,18.0,880.0,127.0,1502.0,0.6388888888888888
174366.0,391.0,180.0,14.0,1149.0,142.0,1439.0,0.5535714285714286
178802.0,215.0,161.0,15.0,947.0,107.0,1480.0,0.5666666666666667
170425.0,193.0,150.0,12.0,938.0,117.0,1468.0,0.5208333333333333
164027.0,186.0,93.0,10.0,926.0,158.0,1405.0,0.525
175412.0,122.0,156.0,13.0,922.0,150.0,1334.0,0.5192307692307692
183897.0,149.0,165.0,14.0,1024.0,134.0,1291.0,0.5357142857142857
183069.0,240.0,162.0,13.0,995.0,109.0,1425.0,0.4807692307692307
176418.0,157.0,142.0,11.0,1011.0,97.0,1371.0,0.5
169708.0,84.0,156.0,12.0,836.0,138.0,1386.0,0.5
165793.0,51.0,159.0,11.0,820.0,128.0,1398.0,0.5454545454545454
164059.0,373.0,132.0,9.0,1088.0,145.0,1470.0,0.38888888888888884
168061.0,246.0,157.0,11.0,1052.0,143.0,1357.0,0.4772727272727273
174368.0,55.0,144.0,12.0,1001.0,147.0,1208.0,0.47916666666666663
171995.0,156.0,155.0,9.0,1077.0,168.0,1207.0,0.5
177779.0,214.0,165.0,12.0,969.0,116.0,1431.0,0.5833333333333333
163012.0,136.0,164.0,10.0,1105.0,186.0,1201.0,0.475
159727.0,233.0,146.0,10.0,1003.0,153.0,1398.0,0.475
156422.0,239.0,163.0,11.0,1006.0,130.0,1424.0,0.5454545454545454
162090.0,91.0,157.0,11.0,1042.0,160.0,1187.0,0.4545454545454546
159323.0,93.0,156.0,9.0,965.0,147.0,1250.0,0.5
167140.0,57.0,144.0,11.0,937.0,143.0,1280.0,0.40909090909090906
167041.0,257.0,148.0,9.0,973.0,151.0,1440.0,0.4722222222222222
154222.0,197.0,182.0,8.0,968.0,143.0,1389.0,0.4375
160702.0,199.0,154.0,8.0,936.0,179.0,1378.0,0.40625
161518.0,236.0,176.0,10.0,938.0,159.0,1453.0,0.475
179865.0,209.0,146.0,14.0,924.0,122.0,1477.0,0.5
166250.0,321.0,156.0,11.0,1079.0,173.0,1398.0,0.5454545454545454
